Start_Date	End_Date	Carrier	Volume
2022-01-03 00:00:00.000	2022-01-07 00:00:00.000	Trailways	18
2022-01-03 00:00:00.000	2022-01-07 00:00:00.000	TransBridge	17
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	Academy	35
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	C & J Bus Lines	0
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	Coach USA	124
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	DeCamp	35
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	Greyhound	42
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	HCEE - Community	82
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	Lakeland	25
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	Martz	17
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	NJ Transit	2140
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	Peter Pan_Bonanza	25
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	Trailways	19
2022-01-10 00:00:00.000	2022-01-14 00:00:00.000	TransBridge	18
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Academy	34
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	C & J Bus Lines	0
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Coach USA	123
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	DeCamp	37
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Greyhound	42
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	HCEE - Community	81
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Lakeland	25
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Martz	17
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	NJ Transit	2151
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Peter Pan_Bonanza	25
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	Trailways	18
2022-01-17 00:00:00.000	2022-01-21 00:00:00.000	TransBridge	18
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Academy	35
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	C & J Bus Lines	0
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Coach USA	129
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	DeCamp	37
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Greyhound	45
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	HCEE - Community	81
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Lakeland	25
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Martz	17
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	NJ Transit	2158
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Peter Pan_Bonanza	22
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	Trailways	17
2022-01-24 00:00:00.000	2022-01-28 00:00:00.000	TransBridge	18
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Academy	35
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	C & J Bus Lines	0
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Coach USA	130
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	DeCamp	37
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Greyhound	40
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	HCEE - Community	52
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Lakeland	25
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Martz	17
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	NJ Transit	2153
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Peter Pan_Bonanza	18
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	Trailways	18
2022-01-31 00:00:00.000	2022-02-04 00:00:00.000	TransBridge	18
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Academy	35
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	C & J Bus Lines	0
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Coach USA	130
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	DeCamp	37
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Greyhound	42
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	HCEE - Community	60
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Lakeland	25
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Martz	17
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	NJ Transit	2154
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Peter Pan_Bonanza	18
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	Trailways	19
2022-02-07 00:00:00.000	2022-02-11 00:00:00.000	TransBridge	18
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Academy	34
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	C & J Bus Lines	0
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Coach USA	130
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	DeCamp	37
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Greyhound	44
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	HCEE - Community	56
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Lakeland	25
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Martz	17
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	NJ Transit	2144
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Peter Pan_Bonanza	20
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	Trailways	19
2022-02-14 00:00:00.000	2022-02-18 00:00:00.000	TransBridge	18
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Academy	34
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	C & J Bus Lines	0
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Coach USA	130
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	DeCamp	37
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Greyhound	43
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	HCEE - Community	57
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Lakeland	25
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Martz	17
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	NJ Transit	2147
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Peter Pan_Bonanza	20
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	Trailways	20
2022-02-21 00:00:00.000	2022-02-25 00:00:00.000	TransBridge	18
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Academy	35
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	C & J Bus Lines	0
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Coach USA	129
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	DeCamp	37
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Greyhound	40
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	HCEE - Community	83
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Lakeland	25
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Martz	16
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	NJ Transit	2160
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Peter Pan_Bonanza	21
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	Trailways	19
2022-02-28 00:00:00.000	2022-03-04 00:00:00.000	TransBridge	18
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Academy	35
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	C & J Bus Lines	0
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Coach USA	130
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	DeCamp	37
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Greyhound	44
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	HCEE - Community	85
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Lakeland	27
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Martz	17
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	NJ Transit	2158
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Peter Pan_Bonanza	22
2022-03-07 00:00:00.000	2022-03-11 00:00:00.000	Trailways	19
2022-05-16 00:00:00.000	2022-05-20 00:00:00.000	Greyhound	46
2022-05-16 00:00:00.000	2022-05-20 00:00:00.000	HCEE - Community	86
2022-05-16 00:00:00.000	2022-05-20 00:00:00.000	Lakeland	30
2022-05-16 00:00:00.000	2022-05-20 00:00:00.000	Martz	18
2022-05-16 00:00:00.000	2022-05-20 00:00:00.000	NJ Transit	2136
2022-05-16 00:00:00.000	2022-05-20 00:00:00.000	Peter Pan_Bonanza	25
2022-05-16 00:00:00.000	2022-05-20 00:00:00.000	Trailways	20
2022-05-16 00:00:00.000	2022-05-20 00:00:00.000	TransBridge	19
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Academy	35
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	C & J Bus Lines	0
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Coach USA	132
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	DeCamp	40
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Greyhound	47
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	HCEE - Community	78
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Lakeland	29
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Martz	18
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	NJ Transit	2156
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Peter Pan_Bonanza	25
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	Trailways	22
2022-05-23 00:00:00.000	2022-05-27 00:00:00.000	TransBridge	19
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Academy	34
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	C & J Bus Lines	0
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Coach USA	134
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	DeCamp	40
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Greyhound	49
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	HCEE - Community	87
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Lakeland	29
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Martz	20
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	NJ Transit	2155
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Peter Pan_Bonanza	29
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	Trailways	26
2022-05-30 00:00:00.000	2022-06-03 00:00:00.000	TransBridge	19
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Academy	35
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	C & J Bus Lines	0
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Coach USA	132
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	DeCamp	39
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Greyhound	50
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	HCEE - Community	86
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Lakeland	29
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Martz	19
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	NJ Transit	2150
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Peter Pan_Bonanza	25
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	Trailways	27
2022-06-06 00:00:00.000	2022-06-10 00:00:00.000	TransBridge	18
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Academy	35
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	C & J Bus Lines	0
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Coach USA	135
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	DeCamp	40
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Greyhound	49
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	HCEE - Community	81
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Lakeland	29
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Martz	19
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	NJ Transit	2144
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Peter Pan_Bonanza	27
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	Trailways	27
2022-06-13 00:00:00.000	2022-06-17 00:00:00.000	TransBridge	19
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Academy	34
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	C & J Bus Lines	0
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Coach USA	133
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	DeCamp	40
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Greyhound	51
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	HCEE - Community	84
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Lakeland	29
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Martz	19
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	NJ Transit	2150
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Peter Pan_Bonanza	30
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	Trailways	27
2022-06-20 00:00:00.000	2022-06-24 00:00:00.000	TransBridge	19
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Academy	34
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	C & J Bus Lines	0
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Coach USA	138
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	DeCamp	39
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Greyhound	53
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	HCEE - Community	85
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Lakeland	29
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Martz	19
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	NJ Transit	2154
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Peter Pan_Bonanza	32
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	Trailways	28
2022-06-27 00:00:00.000	2022-07-01 00:00:00.000	TransBridge	19
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Academy	33
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	C & J Bus Lines	0
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Coach USA	140
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	DeCamp	37
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Greyhound	52
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	HCEE - Community	85
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Lakeland	29
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Martz	20
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	NJ Transit	2162
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Peter Pan_Bonanza	36
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	Trailways	28
2022-07-04 00:00:00.000	2022-07-08 00:00:00.000	TransBridge	19
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Academy	34
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	C & J Bus Lines	0
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Coach USA	140
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	DeCamp	36
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Greyhound	52
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	HCEE - Community	84
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Lakeland	29
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Martz	19
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	NJ Transit	2169
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Peter Pan_Bonanza	31
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	Trailways	27
2022-07-11 00:00:00.000	2022-07-15 00:00:00.000	TransBridge	19
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Academy	35
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	C & J Bus Lines	0
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Coach USA	140
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	DeCamp	36
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Greyhound	52
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	HCEE - Community	84
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Lakeland	29
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	Martz	19
2022-07-18 00:00:00.000	2022-07-22 00:00:00.000	NJ Transit	2172
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Coach USA	141
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	DeCamp	36
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Greyhound	50
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	HCEE - Community	85
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Lakeland	29
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Martz	20
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	NJ Transit	2214
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Peter Pan_Bonanza	24
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	Trailways	25
2022-09-26 00:00:00.000	2022-09-30 00:00:00.000	TransBridge	19
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Academy	35
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	C & J Bus Lines	0
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Coach USA	142
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	DeCamp	36
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Greyhound	51
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	HCEE - Community	86
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Lakeland	29
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Martz	21
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	NJ Transit	2213
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Peter Pan_Bonanza	24
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	Trailways	25
2022-10-03 00:00:00.000	2022-10-07 00:00:00.000	TransBridge	19
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Academy	35
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	C & J Bus Lines	0
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Coach USA	145
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	DeCamp	37
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Greyhound	51
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	HCEE - Community	86
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Lakeland	29
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Martz	21
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	NJ Transit	2177
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Peter Pan_Bonanza	27
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	Trailways	28
2022-10-10 00:00:00.000	2022-10-14 00:00:00.000	TransBridge	18
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Academy	34
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	C & J Bus Lines	0
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Coach USA	147
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	DeCamp	36
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Greyhound	51
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	HCEE - Community	86
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Lakeland	29
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Martz	21
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	NJ Transit	2211
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Peter Pan_Bonanza	24
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	Trailways	24
2022-10-17 00:00:00.000	2022-10-21 00:00:00.000	TransBridge	18
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	Academy	35
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	C & J Bus Lines	0
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	Coach USA	148
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	DeCamp	36
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	Greyhound	49
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	HCEE - Community	87
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	Lakeland	29
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	Martz	21
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	NJ Transit	2213
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	Peter Pan_Bonanza	24
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	Trailways	24
2022-10-24 00:00:00.000	2022-10-28 00:00:00.000	TransBridge	17
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	Academy	35
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	C & J Bus Lines	0
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	Coach USA	147
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	DeCamp	36
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	Greyhound	52
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	HCEE - Community	82
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	Lakeland	28
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	Martz	21
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	NJ Transit	2213
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	Peter Pan_Bonanza	23
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	Trailways	24
2022-10-31 00:00:00.000	2022-11-04 00:00:00.000	TransBridge	18
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	Academy	34
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	C & J Bus Lines	0
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	Coach USA	148
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	DeCamp	36
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	Greyhound	51
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	HCEE - Community	87
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	Lakeland	29
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	Martz	20
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	NJ Transit	2213
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	Peter Pan_Bonanza	24
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	Trailways	24
2022-11-07 00:00:00.000	2022-11-11 00:00:00.000	TransBridge	18
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	Academy	34
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	C & J Bus Lines	0
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	Coach USA	147
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	DeCamp	36
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	Greyhound	50
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	HCEE - Community	87
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	Lakeland	29
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	Martz	20
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	NJ Transit	2205
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	Peter Pan_Bonanza	24
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	Trailways	24
2022-11-14 00:00:00.000	2022-11-18 00:00:00.000	TransBridge	18
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	Academy	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	C & J Bus Lines	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	Coach USA	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	DeCamp	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	Greyhound	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	HCEE - Community	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	Lakeland	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	Martz	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	NJ Transit	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	Peter Pan_Bonanza	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	Trailways	0
2022-11-21 00:00:00.000	2022-11-25 00:00:00.000	TransBridge	0
2022-11-28 00:00:00.000	2022-12-02 00:00:00.000	Academy	37
2022-11-28 00:00:00.000	2022-12-02 00:00:00.000	C & J Bus Lines	0
2022-11-28 00:00:00.000	2022-12-02 00:00:00.000	Coach USA	151
2022-11-28 00:00:00.000	2022-12-02 00:00:00.000	DeCamp	37
2022-11-28 00:00:00.000	2022-12-02 00:00:00.000	Greyhound	53
2022-11-28 00:00:00.000	2022-12-02 00:00:00.000	HCEE - Community	85
2022-11-28 00:00:00.000	2022-12-02 00:00:00.000	Lakeland	30
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	C & J Bus Lines	0
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	Coach USA	150
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	DeCamp	0
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	Greyhound	60
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	HCEE - Community	75
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	Lakeland	45
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	Martz	18
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	NJ Transit	2474
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	Peter Pan_Bonanza	23
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	Trailways	21
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	TransBridge	21
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	Academy	40
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	C & J Bus Lines	0
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	Coach USA	180
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	DeCamp	0
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	Greyhound	56
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	HCEE - Community	86
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	Lakeland	43
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	Martz	18
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	NJ Transit	2481
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	Peter Pan_Bonanza	23
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	Trailways	19
2024-01-08 00:00:00.000	2024-01-12 00:00:00.000	TransBridge	24
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	Academy	38
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	C & J Bus Lines	0
